explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,energy_dance_ratio,loudness_norm,tempo_bin,track_genre_encoded,is_hit
-0.002998616954741573,0.01240130543575595,0.03068026750477237,0.00026054181015262965,0.03798499109092517,0.005616001076817221,-0.001514211550171381,0.053322603505876025,-0.020161811366835126,0.00038966934440676655,0.011619668147266983,-0.021762888227173018,0.005645459898469902,0.030905811985262863,-0.0004583730696825836,0.02121648739648942,0.0010879595222985884,0.09239257932064691,0
-0.005086113318012884,-0.001059158359298292,0.03325051997952799,-0.005945909908679404,-0.03839762450395098,-0.005961247979788683,0.009826307177228535,-0.06624828397878445,-0.001098714523367776,-0.012016357927344734,0.010328622658948568,-0.002215167694790018,0.001465903893695214,0.0042318953659951815,-2.6918153184504586e-05,-0.016917360571091052,0.0001092326356312917,-0.13281364116284605,0
-0.007197577106551495,0.06399904117007213,0.09017176953608914,0.018523657288320613,0.034185941489200705,-0.0054965472193614,0.019746836294840385,0.019701635582051288,-0.014800303632386765,0.04001909095000323,0.043187236230598794,0.006377485427118916,0.00608719359288583,0.02194382522756103,-0.020313067111562243,0.011900922685711595,-0.0008028996583128114,0.26491144505290815,1
-0.004423390866902013,0.02899100147037154,0.02949831654426816,0.01363004242691693,0.044466399145606426,0.011128612097818402,0.02555214541936248,0.03555792931519346,0.027469535375454986,-0.00020769282154595598,-0.006045651784667047,0.06372211057770003,0.010443146192730918,0.06601149179090637,0.02525044019110982,0.017037545247272086,0.004306593294033801,0.2595238219880916,1
-0.003133055668127222,-0.004247117511169146,-0.012378915883435608,-0.0009225031860646244,0.001629097997515949,-0.0008884620573539545,0.005457207757810044,-0.004025113721997446,-0.015706108312666542,-0.035115307095290454,-0.01896573798934836,0.0024308769709386977,0.0018869173297137466,-0.0553311508223662,-0.006282811435488002,2.857066238132984e-05,-0.0008820711524850368,-0.10061407021719018,0
-0.0035687080097313146,0.005293035195052356,0.004475099974551983,0.00028243265484120285,0.07549912742307452,0.0037366801720614077,0.009917525333792311,0.03431647820469571,0.041730745271678846,0.010617285322494778,-0.06029941515623739,0.02004576118545977,0.009825110194416568,0.07639602110764827,0.020989427185850215,0.0356267074504481,0.0011434024164974717,0.40764296527206734,1
-0.00630996645714801,-0.024221699870798218,0.018597257386662437,0.0070065563267528936,0.009915437386522315,0.0013335497884635024,0.025383944746494157,0.009202295359791604,-0.0013371467183941803,-0.010787079185504879,0.00715560407846799,0.02783801717821356,-0.06137768751508421,0.0015645203804776362,-0.028223565944074214,-0.0008375510413539963,0.004101491431412369,-0.1247274201165755,0
-0.000888137534184352,-0.008980339227472052,0.0031949177977311106,0.0007475231979095452,-0.03301680230470083,-0.0009821594554159708,0.0038851942734478267,-0.05007016459731649,0.003853338124737582,0.006204827769400323,-0.041215619595332105,-0.00896828234783663,0.0005854548992619325,-0.03354277528866638,-0.0038951670848249584,-0.01207617599678997,-0.0013339804720481677,-0.07304787164208251,0
-0.00628346865984964,-0.01624231036438757,0.009176477667060675,0.009727168021009461,0.014146395546620349,-0.005947830865160751,-0.04426899388847792,0.03406616004824452,0.007560841329893889,0.003960746714034876,0.023198820698408566,0.026181046577045126,0.002606738075578154,0.02799254722677758,0.025106782691834188,0.00893981677378178,0.0028372901778381584,-0.21964004510388455,0
-0.0016617403852825156,-0.021651814040699095,0.03839655145271814,0.006891446233354281,0.030641929888801177,0.00024095768314930633,0.0024559164762062166,0.06623444043091484,-0.014216710081874712,-0.005317847879565439,-0.01759589347061523,0.03122818641418865,0.007411813248996058,-0.004717798948499529,0.04129522023370484,0.027921128301487238,0.00021213036904765197,0.42082275097133015,0
0.017621551490337877,0.0003560304740690614,-0.029478485007533053,-0.00484875506156011,-0.008354539311396646,-0.0017657759875818063,-0.01307545425533485,-0.017131124377203655,-0.015088752093722105,-0.05451668329343961,0.014612937524143483,0.01234267392276356,-0.048772464360979664,0.012292334075392807,-0.013114090482912823,-0.002917919018555739,-0.0006101698745414328,-0.0896363011308411,0
-0.005211463094008369,-0.0395967001874893,0.02845677120677675,-0.004277676213846115,-0.04894741022282128,0.003685739913587615,-0.003797276143338355,-0.09888663599795389,-0.06172719008725836,0.02551117728375316,0.019636837431473673,0.011448551691579406,0.0023114905470888207,0.026377353158823096,0.048005738510602476,-0.010133069012321918,0.0011357022480716764,-0.02740727799201593,0
0.05000573273881364,0.020559362063277846,0.012697320425974728,0.011040938216067903,0.048189307292531555,0.007672095551836096,0.016689897169517968,0.06022980795755685,0.02729941042934885,0.023390347042110925,0.008061987803219098,0.018369085628756474,0.010719620210024566,0.033009301581030465,0.004880218144622068,0.021470418946096633,0.0021012546992278786,0.269139175178867,1
-0.005312565452634143,0.004815640255975056,0.020343249527448697,-0.006332116857788956,-0.024128210728561562,0.00045008630395526757,0.0057826644190026805,-0.012129387095085875,-0.010661070338439743,-0.012415462734290771,-0.04324289269722123,-0.005404269392851213,0.0033859891441506305,0.007394347053509242,0.0017665713319841457,-0.0024837913997418147,-0.00027105678319528173,-0.15289180664581253,0
-0.006499365838960957,0.025986470550068093,0.015985597997418013,-0.02858006893463496,0.04948001431083516,-0.007817941768444142,-0.11160007113200734,0.04273174097431854,-0.022838513102133924,0.02426998489179822,-0.0073807487707269505,-0.012153483648144168,0.0047853626626266155,0.029814312902492993,-0.06040319474139745,-0.010330901227817565,0.004183430216049043,0.12990896213784045,0
-0.004631020658864421,0.008008109732657497,0.03025416285292102,-0.002781345196081727,0.0714096253270019,0.0001644326367386422,0.014397634977005799,0.06656246056624066,-0.002741504453683427,0.01647975836018304,0.012872811051336343,0.033126984105093966,0.008470834275962815,-0.04462636063582277,0.021239298007886435,0.041655824393562316,-0.00039397291045483644,0.14573047888782847,0
-0.0004639851129076539,0.03389371395837559,0.02068608045067006,0.0014473620515883085,0.0007395247904955413,0.004289231625231108,0.017298549522417415,0.04762283789473049,0.009568937705631617,0.016065772512094838,0.03897055883700747,0.05580294206172065,0.003574677240349746,-0.02395822106908711,0.017169546227856842,0.00972338511677383,-1.6391487745122817e-05,-0.11897923877630648,0
-0.005342473811828182,0.005748706844324967,0.019014951328874572,0.002168154268734874,0.028433655011266143,-0.0007383573569285843,0.0021210313213892995,0.03808234202428138,0.011611641496404515,-0.0008299309057418683,0.01239590292018525,0.036492835121669204,0.0030229901145335534,0.0072234525674251,0.03484923917283035,0.0029375468940326358,-0.003022045935560109,0.21965253741433388,0
-0.0061322052698009255,0.0002053618527749554,0.03524326683503414,-0.007736998122172032,-0.0029125657022646303,0.002452373330194784,0.01543638783796967,0.06344146527000703,0.03185958925498058,0.04816914461679586,0.0345161088029272,0.026200754981098435,0.007499463882727125,0.012607144898099183,0.028944798255856417,0.0016784175399740114,9.847441599748656e-05,0.3361840676285703,1
0.0415707700696993,-0.01247024105515896,-0.054625598765319756,-0.041484317267783725,0.03402463497814515,-0.0047659372915334714,-0.023870366384793538,0.025561671094619674,0.006032100380420722,-0.06609802953192578,-0.0074308356870852335,-0.025718104072293507,0.004131483788772197,-0.034803957402227054,-0.06383646464335747,0.008499961779094654,-0.006276773195187648,0.13088639705582933,1
-0.002554501221966347,-0.0048680009675529014,0.004942339008254678,0.00016965061731473094,-0.03128135839001445,-0.00015963902114330932,0.004736587975824545,-0.013918495034751966,-0.006018299190764086,-0.0008765578855840991,0.01733486233874058,-0.013821686013438568,-0.013897711909711896,-0.09165700982212911,0.003289927011825893,-0.014042231547008184,0.00022092111081292373,-0.08573108226086336,0
-0.00311197923102344,0.010420773432681295,0.016977134347486687,-0.012057270904204831,-0.0021735251579999525,-0.0026563198559485406,-0.030993996403838257,0.027600714426701478,-0.007725013298474482,-0.0027106566024443874,-0.016120499693382816,0.007164274817371803,0.00402444196011996,-0.012849834833734631,0.0012306620210298302,-0.0038784913921811577,-0.0001061499032892696,-0.18222126775140238,0
-0.0043321921214318085,-0.005015493753386321,0.019343328080056104,-0.0024069889131407376,-0.012458220393807727,0.0023210943411462594,0.014477227956074505,-0.011992418816326584,-0.003482884278217588,-0.012089514500235408,-0.0039602926620696385,-0.007597205730702484,0.00392914575960066,-0.00021384693235002348,-0.0025858775838535726,-0.0073834094284225505,-0.0011511487586092423,-0.16093769151859025,0
-0.0036842109671292385,-0.002230547387914089,0.059321340382146176,-0.004296649447306451,-0.008274819528148951,-0.008603993895186034,0.0008195258980636986,-0.027720281289433713,0.0074614240196611845,0.004942403329371766,-0.024484346972553455,0.020387455434499244,0.008304289309794861,-0.021045974193783377,-0.00418320151256362,0.006844019797270159,-0.0017648792214234909,0.2583483928317862,0
-0.006326338954699731,0.014779269468020243,-0.019323858327188644,-0.003226891900188864,-0.02268188523194113,-0.0028703521971608736,-0.01629649841372157,-0.11584337791205214,-0.001604652008771573,0.024270562238133817,0.01237202226386916,0.019424306982831558,0.006574065326315647,-0.06457465452771151,-0.027055423755026342,-0.027475253404481922,0.0016327424684445418,0.09404116144456427,0
-0.001884538255891622,0.01257300603726225,0.08412575387924265,0.00102911415106903,-0.00642893927793641,-0.00032210563900522254,0.0037415136776046292,-0.03256624290604613,0.044507319023625584,0.02036124648245347,-0.014175894499259394,-0.058790474608064795,0.0020897371943619123,0.021019928015977296,0.022296906514706137,-0.014251037413834218,0.002042044926050802,0.041907627395110184,0
-0.005211080721078011,0.008325287500550844,-0.05999862712438001,0.007645979024690374,0.03547195827708212,-0.007737504216806537,0.018356550442907828,0.044054704708418845,0.03475438512288046,0.008590848917396773,-0.012814983731446914,-0.0156454459375975,0.0037701988170962242,0.005397582120956655,-0.06307886101667043,0.020384106467309513,0.0010891516953303742,0.11365218588932927,0
-0.002565031892691669,-0.030357372446761968,0.008695850257523624,0.004100993574969694,-0.04671927185263346,-0.0010739639993838754,0.010365830500153465,-0.06745895245249323,-0.002636115694482355,0.0010890585900807089,-0.03600054993144182,-0.013233432589032203,0.0020397389108088994,0.01321787591921188,-0.0023648627414933404,-0.01805306535204671,0.0007146493258859185,-0.05236415998097633,0
-0.0021901566692842903,-0.020446200289026405,-0.002339565128263171,-0.001163911632079718,0.10127780722789445,-9.831833453064039e-05,0.007432854170587793,0.046266243399049216,0.028190884317216565,-0.0011172587491875274,0.029463059566339968,0.03400841291674273,0.006071770233191693,0.0589659925028928,0.015534171948260898,0.020001226561401443,0.0001990459259664352,0.40124258145674013,1
-0.004704216542797023,0.01560663407867721,0.010783660053717678,-0.018080801988488444,0.011665222543289508,-0.003239129076817056,-0.004612820642312448,0.05516467447154216,-0.014685906990937211,0.0013964835142122373,0.038269381204540515,0.005670203525402873,-0.017903262049926868,0.022328025613594666,-0.055827994634041374,-0.0060095301123846406,-0.0008101659021373912,-0.1490237370919819,0
-0.0019557055028585272,-0.002974032936850007,0.005518895151919695,-0.03376415945676854,0.02513870120561197,-0.0005233066688267077,0.007442249446567779,-0.0007476600053353095,-0.07450841791439765,0.020602010641243673,0.00024059999585285583,0.011916816325459736,0.0023415048589007534,0.04932980026138605,0.026884136723999228,0.024496307077335175,-1.5348512992766287e-05,-0.010351938588951627,0
-0.002204915870410898,0.08436045904719952,-0.009047611778732971,0.002414871313337167,-0.007841728950834995,0.0007932315340552173,0.012133965102637803,-0.025177224969033535,-0.020064989199700702,0.006508620963303165,0.05411173155269352,-0.019112054479706934,0.002595490459464674,0.004406895513473922,-0.09142033942948241,0.0020444582500651707,-0.00233870373955982,0.1604490153379783,0
0.0005084486864507275,0.0189555540346807,0.013579339491812928,0.007249705137510321,0.009937015954100589,0.000876903466504215,0.038438055700121015,0.06838496029841526,0.029605509010692057,0.0313215726206097,-0.009794463695658267,0.04886932905620668,0.00408625408554844,0.059575801446413716,0.022848521149658498,-0.002632787636517056,0.002908641652040658,0.16184047946581043,0
-0.006158392463739096,0.017694873188156632,-0.04548348315270581,0.002169423037020571,0.02036272444417522,-0.007131016789532558,0.024130414400452344,0.03825786333194208,0.00963872813215578,0.018455436095150966,0.04235440026013888,0.006438482716778061,0.0029406501461366613,0.06695324137643464,-0.02168616233036469,0.027800416121955572,0.00017529669732678713,0.21568238127068845,1
-0.0018329731829894269,-0.000886225985551184,-0.07448764464063201,-0.004142247656681527,0.01596008008992682,-0.0032181593685303464,-0.009796854526805244,-0.0027561823312134974,-0.05242443818916889,0.0018620845195143282,0.01611373944897563,-0.007737097869842096,0.002354954270681793,-0.007598485718330128,-0.006810978850766195,0.006931113894741148,-0.002028741242538674,-0.09567071417382977,0
-0.0014774483513946674,0.01789158836193495,0.0014685021449650653,0.0018554118971111976,0.06858140886640356,0.0024289167150317722,0.03136897256884436,0.07423915209595669,0.00368454388423392,0.015224895165799992,-0.019009398273416234,0.0775289198331078,0.010879716720855165,0.03684601910841032,0.034145695897235644,0.021852556674275547,0.0008294788060391905,0.11329240136216799,0
-0.007252707166525608,0.012993858590819463,0.06217460179667307,0.016122071644483812,0.013861285197350436,0.009202850778842376,-0.015547739210966168,0.028991818537358018,-0.006831627319742651,0.03742785369250319,-0.08723250484910611,0.01178607026928288,0.010048166923079412,0.03545451851239285,0.03022067898434426,0.00920146134305329,0.0020257164074372145,0.029577208978164245,0
-0.00464930694621916,0.002085995824963898,0.02228957576798096,-0.0059986403833346075,-0.0013479212749203122,0.0003489551248975868,-0.024992542480520994,-0.006833753152367046,0.004027266399635447,-0.00491801023484676,0.02371543621958922,-0.004085265951026275,0.0023657096045588757,-0.003126974651722076,-0.0034505318753676557,-0.004135138766918179,0.0007549446540920513,-0.20288666591897148,0
-0.0031600353085937424,-0.0023115137930793785,0.018763993040551073,0.00029592979247144806,0.004432644684056867,0.000864065596968142,-0.021439890042115273,-0.023627590449748544,-0.0077736931426961075,-0.0004919880648902547,-0.014178983176019618,0.023614309667184266,0.004243145506345452,-0.008612690800840102,0.00675050458690608,0.006730816541429912,0.0015194437626520876,-0.17837561600355212,0
-0.009223570047089687,-0.026515737902746656,-0.021158218732111544,-0.0072726369749580005,-0.0016458306667650137,-0.0016756370884384308,0.004150665476761509,-0.03250328136056711,0.007629827070038745,0.01588018622115039,-0.002132538491255563,0.020193292333446713,0.002710891372452561,-0.02427542499813381,0.003975897952287378,0.0033764786951192326,-0.002509775619188222,-0.07111217385502291,0
0.11624414546547437,0.018487486798536477,0.03861793895109608,-0.008282632878836009,-0.007484045588165685,-0.004068020275563667,0.025038519734936506,0.031047410447412962,-0.029915923158139505,-0.08527501137336142,0.03070247103998413,0.008867903126229069,0.0014724548261060145,0.004708676370663364,0.015456840628329915,-1.603811818103147e-05,-0.001333938851932123,0.20532474145931562,0
-0.003655726087207978,0.008337420964235207,-0.008828400469770147,-0.0018340340404113136,-0.00876640273252494,0.001207078756280956,0.01876336635331077,0.03174786595922621,-0.024352094294629808,-0.013420707135323581,-0.010122671181122244,0.006033670057264449,0.0009414302694047064,0.03102502556080602,-0.012145977539106614,-0.0020356138305102772,-0.0007251360875894689,-0.06629650015857737,0
-0.002979660982561587,-0.009102032045887495,-0.01396344353762218,0.0015511213726690921,-0.008166918201655233,0.0006253055130050959,0.00935360552645691,-0.044195969806482584,-0.013298325654658792,0.015451997703578225,0.011433174830395168,0.0095653581809445,0.0020941281972717157,-0.05507415565099039,-0.010866680535249402,-0.0030398426706289283,-0.00023356835556254582,-0.13168995626203048,0
-0.003319357170817408,0.009715620492052737,-0.038589203177174444,0.0012548726934619471,0.008649106912164892,-0.0025820376667476156,-0.0076072015280750265,0.004917302175274997,-0.016579071764673034,0.008998172781592496,-0.002367560425409471,-0.032502020984857855,0.002159753047946229,-0.058351278257130344,0.003177912001556253,-0.0048472778850387295,-0.0006171352084269384,-0.11017809834233327,0
-0.007036586615185321,-0.022666548698879737,-0.03305281202603789,-0.02240866640447796,0.007906807133090643,0.012807373222178566,0.011531204915921153,0.031905789011580046,0.02384903465683657,-0.005864373112372746,0.0022474589935098676,0.059880210815709475,0.008657722094570861,0.047233592201412725,0.005412352629769324,0.012709506832112442,-0.001535594167871751,0.04509152123641867,0
-0.004282971467070565,0.004712608153356715,-0.006730673029971792,-0.00624956698347467,0.012177656290161674,-0.0005835028862202363,0.0033490834562578077,0.01462461030911072,0.006200644110014337,-0.01039230527950377,-0.01861340519211528,0.008044232845815995,0.0032420387182355613,-0.007138277208762778,0.0120555401283351,0.004594189051324348,-0.0005331659995779547,-0.24147804185543542,0
-0.00761210796208336,-0.014676336487111539,-0.004567243721609811,-0.00673846997930153,-0.0015700896971303883,-0.0013244517091040413,0.0044475747605163315,0.016781224851746136,0.021130079019371455,0.010247447523831329,0.007204847764022322,0.024991741069327236,0.006251232016780146,-0.00879335720697642,0.021802830704008767,-0.014212726522757568,-0.0022876388747289874,-0.20118881919533751,0
0.10595459373175378,-0.0508955543745861,-0.04190790365265387,0.011336192363898868,0.017139826115474613,-0.0009564230394048198,-0.004987527282260443,0.10062462710990915,0.010387761169239139,-0.06980396415483553,-0.002455490540062858,0.04638711939024058,0.009196627772426628,0.02862107541841816,-0.010556596703579014,0.018423967692223615,0.003676018674374899,0.0339586424555035,1
-0.006309428629107203,0.0025306814321139795,-0.07067560863449426,-0.004055170512113447,0.05015869652847938,0.007857908704318099,-0.004208272485680379,0.002312560190464582,0.015338263841907831,-0.011377664792503656,-0.015400216883353994,0.027330407125678333,0.007017329708676426,0.011897115101010769,0.009111961251846178,0.01938668666921261,0.001118018924204912,0.3230279603842288,0
-0.0015218443615147151,-0.03902732937362788,-0.012670303220746483,0.00035506636794217544,0.0024659407744240087,-1.665868048663515e-05,-0.0018362706825176321,0.010314752480889394,-0.004299541507375228,0.0016841926123631222,-0.02127322767921915,-0.00011550616504862013,0.0002049034454886627,-0.009474754130496879,-0.06343881923947683,0.00387239114575025,3.932512654640868e-05,-0.11020708797198424,0
-0.0012630460856990593,-0.0017258285365544283,-0.006044439816273205,-0.0009378526412071483,-0.0164466814071952,0.0006210200269952827,-0.00465310211931445,-0.07515939551263727,-0.011327017690402076,-0.00020101891672731338,0.015416240727026888,-0.004056798615235421,-0.010833280260356752,-0.0010084956305441818,0.0042020738769217355,-0.0030083640884941607,0.00043402530466734544,-0.13177745679332967,0
-0.007691884177307096,-0.0069239676323979045,0.050510044306809915,-0.002252460090161409,-0.026326621957324773,0.006830248305419584,-0.021722548123031562,-0.14304980410158843,-0.004701498548943516,0.0045560019123345565,0.0006196299881972092,-0.011270726575804961,0.0034308955132235945,0.03249970990587965,0.006310767990810111,-0.002465163451550046,0.0020326961867081386,0.006265917805319005,0
-0.004967426149702918,-0.01692895730639206,0.01778757633623592,0.0026125891861738626,0.00795575731459114,-0.0003839636105280618,-0.008268053160505726,0.015833831439788178,-0.015034268126339444,0.001355250438391521,0.004057606682822202,0.016140712591179465,0.0021892541688038596,-0.06556132329590794,8.710645662526103e-05,-0.004217803915597383,-0.0011288267043822182,-0.1852038281484084,0
0.01885707284338423,-0.011861788271691277,0.01867415081904395,-0.002394524986669311,-0.03244577810885228,-0.0006947761929320835,-0.02022499523780985,-0.03503487515301457,-0.010194277936695405,-0.03278084078603289,-0.008246404452491755,-0.009511103087430597,-0.023746542158209753,0.005652511711834027,-0.001060094143672009,-0.01149611287262255,-0.00045604757104368874,-0.0821806356549272,0
-0.003054518594334898,0.006636521569811384,-0.0016530215121747431,0.010321444380365748,0.05203189797059168,0.021635965217227267,0.011061023712894743,0.05161031305786028,-0.02815930229889301,-0.0005240545811158556,0.06002844092497699,0.0033258807820227628,0.003690101751529321,0.04969951535382559,-0.05125192240326075,0.021939067078917747,0.0005028077187419563,0.313270378956944,1
-0.0020171694092333877,-0.014226031966172044,-0.03027379503767826,-0.002846618728272005,-0.030077332927115872,0.0003072314115482955,-0.0010923541828854568,-0.044952804081906904,-0.003634007548872922,0.007165413582003495,-0.006253769191406928,0.005860685410373734,-0.006993276546630885,-0.02703277278744001,-0.0331786911544273,-0.0072869929080983525,-0.00046539598651669246,-0.05334534047188056,0
-0.005462711703103895,0.009847513179805758,0.012449613293899271,-0.008332163192966476,-0.06428830244897443,0.00041372369243058207,-0.02618148123908143,-0.07510489311623342,0.01266155397172462,0.006790412290255726,-0.010630224739383826,-0.002938323356933185,-0.02476609789749021,0.006728931449235045,-0.0009213910941616673,-0.022526334360591142,0.000775567765942048,0.013388302619350725,0
-0.0059292405893882905,-0.016789291729138102,0.02858837856367104,0.003921401118501448,2.783917197750661e-05,-0.00021334563547638246,0.018269651010419833,0.014945137719711895,-0.024813064097243816,-0.1038466643074851,-0.06189528704738434,0.025905623658741554,0.00751844212307612,0.0405132240907523,-0.010731984219066643,0.0007064581537605882,0.0006686462539241416,0.08352958944069264,0
-0.0023601755239696333,0.00827572355611035,0.012577429073303044,-0.00019565574475844,-0.00024679890159089987,-0.0009829947373397694,0.008373496586662863,-0.013297879966938549,-0.001394534432463564,0.0019772683837688326,-0.04580432720420505,-0.028134895548688435,0.004492892406711828,0.011177246155247515,-0.0074674729662813025,0.0001259220476920415,-0.0012846547891856045,-0.17931016388674972,0
-0.0017256633353491268,-0.007255853902104098,0.021607514311483375,0.003663788393938513,0.0640504729866986,0.0017246436313032075,0.007178797677524232,0.07820593548646859,-0.01921426498768806,0.006933726098425089,-0.034957085414313874,0.07918863314711554,0.01370757621286499,0.06552211534765565,0.028329034347310753,0.02399192451889505,0.005329708016987963,0.05579483853922284,1
-0.005001327206309026,-0.006811551519215124,-0.005537791176936412,0.0025726713947509666,-0.00938539686499728,1.3093601233916365e-05,-0.0020166035364756964,-0.013905260324155769,-0.003540742915779098,0.004554164736596597,-0.008686471891856994,0.0030906841098770252,0.0027475337634342172,-0.0640011519163958,-0.00112846721525225,-0.0032693124994246075,-1.441423899880204e-07,-0.12936774137166282,0
-0.004304263065210904,-0.00012644436333525516,0.004832892374044873,-0.004610978107733766,0.06382459820578402,-0.0007242060292852406,0.009738274606743981,0.0577709238920719,0.03244077519337923,-0.008195282352244244,0.0285052057620823,0.03453831272213183,0.0029319716658881994,0.05731685825200447,0.010608755968642069,0.014067161796248496,0.0005739925421501279,-0.010150422945113794,0
-0.002344608116321836,0.0075831034219467856,0.04263535198231693,0.01208209073976412,0.026078905439443103,0.002176181076524351,-0.01395652808979391,0.022160351016914655,0.009227317920186374,0.01048407516960512,0.03843920644180729,0.0037284874988444553,0.0034061906131011223,0.01807596937104019,-0.004349928437284416,0.005014673530374874,-0.0022751585712887036,0.48991966009596155,1
-0.006714263956707252,0.010610112708566776,0.047921130817345454,-0.004569053474299913,-0.015105052730919296,0.004905965317456536,-0.026765419965626144,0.05130573151334268,-0.00806847120544542,0.028488917383614407,0.05070990734583085,-0.008353218451920837,0.0021996144870858004,-0.004523832561031804,-0.0009433400419262582,-0.013870136162615659,-0.004909485402895375,0.1364631854420888,0
-0.004070409874503431,0.009195206781402633,-0.05278887997941638,-0.008287562611020316,0.02878454343675493,-0.005798200414383943,-0.008467866899602362,0.011120096334030117,0.0011774710088390673,0.00918230757391519,0.010890754419071107,-0.01667612454756006,0.002380442629532455,0.018091509149431095,0.0014798257534577991,0.005676880357249711,-0.0025573564077561845,-0.1696395011426648,0
-0.004839652570931672,-0.021373513997770297,-0.0057710814302677485,-0.010539212414131239,-0.006987580121567591,-7.690002687573292e-05,0.00023687035895048994,-0.01026085831413534,-0.014152938934645275,0.011272135894513872,-0.013534101051734002,-0.009978727805601714,0.0024207817363584103,-0.06946165227467786,-0.001349740670347484,-0.00721005853915603,-0.0012489552402089807,-0.08184578123931155,0
-0.010377615097050482,-0.00015870783826148392,0.023374128564223957,0.008106710353928905,-0.004021842801325524,0.00033773505310818536,-0.001659110406001746,0.018059745933253275,0.007651811695809904,-0.04080124209278158,0.021693262230171685,0.009030262668655687,-0.01021017885567674,-0.005399275631901291,-0.002599465921395253,-0.002396049964574141,-0.00031644818687569725,-0.18223382110028002,0
